koryakov_bd_id,eng_vil_name,rus_vil_name,rus_vil_name_mdg,censuses.1885.people,censuses.1895.people,censuses.1926.people,censuses.2010.people,Lat,Lon,Language,Lect,Republic,Region,elevation
695,,Нан-Котан,Нан-Котан,,,7,,,,,,,,
697,,Тершаил,Тершаил,,,18,,,,,,,,
699,,Югары-Котан,Югары-Котан,,,15,,,,,,,,
701,Verkhniy Dzhengutay,Верхний Дженгутай,Верхний Дженгутай,1856,1756,1479,2145,42.67476,47.23415,Avar,,Daghestan,,742.35
703,Nizhniy Dzhengutay,Нижний Дженгутай,Нижний Дженгутай,4733,4314,4552,7517,42.7014,47.2417,Kumyk,,Daghestan,,625.99
705,Durangi,Дуранги,Дуранги,329,342,345,553,42.63571,47.22366,Avar,,Daghestan,,1040.06
707,,Нахадурали,Нахадурали,,,79,,,,,,,,
709,Nizhnie Ishkarty,Нижний Ишкарты,Нижний Ишкарты,631,551,539,1002,42.84698,46.97147,Kumyk,,Daghestan,,815.53
711,Verkhnie Ishkarty,Верхний Ишкарты,Верхний Ишкарты,,,180,377,42.84907,46.95309,Kumyk,,Daghestan,,848.09
713,Kadar,Кадар,Кадар,3261,3214,1530,2276,42.6242,47.2903,Dargwa,,Daghestan,,1107.49
715,,Ванаков,Ванаков,,,351,,,,,,,,
717,,Ванашимахи,Ванашимахи,,,380,283,,,,,,,
719,Karamakhi,Карамахи,Карамахи,,,810,4489,42.618786,47.256653,Dargwa,,Daghestan,,1071.25
721,Kachkalyk,Качкалык,Качкалык,,,408,419,42.61852,47.33391,Dargwa,,Daghestan,,1102.59
723,,Нуай,Нуай,,,244,,,,,,,,
725,Verkhnee Kazanische,Верхнее Казанище,Верхнее Казанище,2019,1972,2481,6576,42.7306,47.1381,Kumyk,,Daghestan,,725.33
727,,Айламабут,Айламабут,,,6,,,,,,,,
729,,Гергиш-Тала Б.,Гергиш-Тала Б.,,,54,,,,,,,,
731,,Гергиш-Тала М.,Гергиш-Тала М.,,,21,,,,,,,,
733,,Кончиз,Кончиз,,,5,,,,,,,,
735,,Курукташ,Курукташ,,,8,,,,,,,,
737,,Очакай-Тала,Очакай-Тала,,,19,,,,,,,,
739,,Узун-Тала,Узун-Тала,,,21,,,,,,,,
741,,Уртарака,Уртарака,,,15,,,,,,,,
743,,Чоколук Авзу,Чоколук Авзу,,,9,,,,,,,,
745,Nizhnee Kazanische,Нижнее Казанище,Нижнее Казанище,4652,4926,4890,12865,42.7644,47.1611,Kumyk,,Daghestan,,572.8
747,,Алитала,Алитала,,,5,,,,,,,,
749,,разв. Альма-Терек,разв. Альма-Терек,,,43,,,,,,,,
751,,Арта-Арки,Арта-Арки,,,7,,,,,,,,
753,,разв. Бавлакол,разв. Бавлакол,,,59,,,,,,,,
755,,Бакал,Бакал,,,21,,,,,,,,
757,,Багактул,Багактул,,,4,,,,,,,,
759,,Боралаго-Озло,Боралаго-Озло,,,18,,,,,,,,
761,,Бурчике,Бурчике,,,12,,,,,,,,
763,,Гашибит,Гашибит,,,53,,,,,,,,
765,,кутан Бугебулак,кутан Бугебулак,,,4,,,,,,,,
767,,Ковус,Ковус,,,14,,,,,,,,
769,,,Лесная сторож.,,,1,,,,,,,,
771,,,Лесная сторож.,,,11,,,,,,,,
773,,,Лесная сторож.,,,3,,,,,,,,
775,,,Лесная сторож.,,,3,,,,,,,,
777,,,Лесная сторож.,,,9,,,,,,,,
779,,,Лесная сторож.,,,3,,,,,,,,
781,,кутан Муку,кутан Муку,,,103,,,,,,,,
783,,Сийлали,Сийлали,,,32,,,,,,,,
785,,разв. Сокуркака,разв. Сокуркака,,,5,,,,,,,,
787,,Сувлука,Сувлука,,,30,,,,,,,,
789,,Темирхан-Капур,Темирхан-Капур,,,60,,,,,,,,
791,,кутан Тувар,кутан Тувар,,,44,,,,,,,,
793,,кутан Уллу-Су,кутан Уллу-Су,,,42,,,,,,,,
795,,кутан Айваликол,кутан Айваликол,,,41,,,,,,,,
797,,Хамхарчи-Точе,Хамхарчи-Точе,,,42,,,,,,,,
799,,кутан Эльмеликол,кутан Эльмеликол,,,19,,,,,,,,
801,Kaka-Shura,Кака-Шура,Кака-Шура,3626,3922,3097,6030,42.65194,47.38278,Kumyk,,Daghestan,,743.29
803,,Какамахи,Какамахи,,,71,1270,,,,,,,
805,,ур. Курте,ур. Курте,,,180,,,,,,,,
807,,ур.Маралмахи,ур.Маралмахи,,,74,,,,,,,,
809,,ур.Хурсанмахи,ур.Хурсанмахи,,,75,,,,,,,,
811,,ур.Капчугай,ур.Капчугай,589,445,531,,,,,,,,
813,Uchkent,Учкент,Учкент,,,26,3699,43.1136,47.0794,Avar,,Daghestan,,131.46
815,,,Ж. д. будка на 18-й версте,,,4,,,,,,,,
817,Verkhniy Karanay,Верхний Каранай,Верхний Каранай,778,850,1161,737,42.8281,46.9072,Avar,,Daghestan,,1230.2
819,,Богатырь,Богатырь,,,78,,,,,,,,
821,Gindib,Гинта,Гинта,,,78,,42.11296,46.50397,Avar,,Daghestan,,2013.51
821,Ginta,Гинта,Гинта,,,78,,42.2042,47.4186,Dargwa,,Daghestan,,1588.97
823,Nizhniy Karanay,Нижний Каранай,Нижний Каранай,658,659,462,192,42.84729,46.940488,Avar,,Daghestan,,906.68
825,Kafyr-Kumukh,Кафыр-Кумух,Кафыр-Кумух,1298,1116,1231,5103,42.83754,47.15412,Kumyk,,Daghestan,,369.48
827,,кутан Актёбе,кутан Актёбе,,,11,,,,,,,,
829,,,Будка на 18 в.,,,4,,,,,,,,
831,,,Будка на 8 в.,,,7,,,,,,,,
833,,,Будка на 27 в.,,,14,,,,,,,,
835,,кутан Кесек-Арт,кутан Кесек-Арт,,,14,,,,,,,,
837,,Губур-Га,Губур-Га,,,6,,,,,,,,
839,,кутан Каратебе,кутан Каратебе,,,12,,,,,,,,
841,,Кара-Тюбе Вер.,Кара-Тюбе Вер.,,,6,,,,,,,,
843,,кутан Кар-Кар,кутан Кар-Кар,,,8,,,,,,,,
845,,,Мельница вод.,,,11,,,,,,,,
847,,,Мельница № 4,,,4,,,,,,,,
849,Takalay,Такалай,Такалай,,,15,414,42.89677,47.1644,Kumyk,,Daghestan,,255.22
851,Kuletsma,Кулецма,Кулецма,1439,1525,1250,2175,42.5556,47.2339,Avar,,Daghestan,,1368.48
853,Manasaul,Манасаул,Манасаул,223,269,496,629,42.7575,47.0397,Avar,,Daghestan,,825.84
855,Agachkala,Агачкала,Агачкала,24,,90,447,42.76698,47.07599,Kumyk,,Daghestan,,686.41
857,,,Лесная сторож.,,,30,,,,,,,,
859,,Атланаул,Атланаул,661,557,717,2375,,,,,,,
861,Okhli,Охли,Охли,1138,1110,1366,1900,42.55565,47.209281,Avar,,Daghestan,,1427.74
863,Paraul,Параул,Параул,2597,2496,2088,4949,42.7394,47.3592,Kumyk,,Daghestan,,418.6
865,,Гляндур,Гляндур,,,49,,,,,,,,
867,Urma,Урма,Урма,1152,1250,1432,3861,42.5383,47.2869,Avar,,Daghestan,,1192.36
869,,ур.Ачаби,ур.Ачаби,,,94,,,,,,,,
871,Khalimbekaul,Халимбекаул,Халимбекаул,979,841,1100,5011,42.8447,47.1406,Kumyk,,Daghestan,,373.52
873,Apshi,Апши,Апши,1487,1431,1832,1655,42.6094,47.1742,Avar,,Daghestan,,1209.53
875,,Бухна-Бака,Бухна-Бака,,,13,,,,,,,,
877,,Чиркейская ГЭС,Чиркейская ГЭС,,,2640,,,,,,,,
879,Akaytala,Акайтала,Акайтала,,,197,688,43.03176,46.92583,Avar,,Daghestan,,475.86
881,,Ахмадатор,Ахмадатор,,,50,,,,,,,,
883,,ур.Аччи,ур.Аччи,,,26,,,,,,,,
885,,ур.Ахмей-Отар,ур.Ахмей-Отар,,,67,,,,,,,,
887,,Дуржул,Дуржул,,,113,,,,,,,,
889,,кут.Кака,кут.Кака,,,305,,,,,,,,
891,,Качмас,Качмас,,,24,,,,,,,,
893,,разв.Мугу-Тола,разв.Мугу-Тола,,,93,,,,,,,,
895,,бывший Черкей,бывший Черкей,894,821,345,,,,,,,,
897,,Чоригал,Чоригал,,,32,,,,,,,,
899,Orada-Chugli,Орада Чугли,Орада Чугли,403,470,452,982,42.49384,47.22264,Avar,,Daghestan,,1537.55
901,,Амирала,Амирала,,,35,,,,,,,,
903,Erpeli,Эрпели,Эрпели,2548,2929,2440,3415,42.806119,46.973557,Kumyk,,Daghestan,,798.26
905,,кутан Акайбулак,кутан Акайбулак,,,74,,,,,,,,
907,,Канят-Булак,Канят-Булак,,,5,,,,,,,,
909,,кут.Кудуш,кут.Кудуш,,,145,,,,,,,,
911,,Темир-Чекарик,Темир-Чекарик,,,5,,,,,,,,
913,,кутан Чем-Аул,кутан Чем-Аул,,,127,,,,,,,,
915,,ур.Шамхалбулак,ур.Шамхалбулак,,,265,,,,,,,,
917,Ekibulak,Экибулак,Экибулак,,,130,111,43.04196,47.07152,Kumyk,,Daghestan,,268.95
919,,Без названия,Без названия,,,107,,,,,,,,
921,Archib,Арчиб,Арчиб,804,765,126,200,42.0664,46.8678,Archi,,Daghestan,,2009.67
923,Alchunib,Алчуниб,Алчуниб,,,189,193,42.05196,46.86943,Archi,,Daghestan,,2089.67
925,Kalib,Калиб,Калиб,,,43,,42.07054,46.86002,Archi,,Daghestan,,2117.4
927,Keserib,Кесериб,Кесериб,,,76,82,42.0647,46.888,Archi,,Daghestan,,2487.88
929,Kubatl',Кубатль,Кубатль,,,100,120,42.03659,46.85973,Archi,,Daghestan,,2160.43
931,Khilikh,Хилих,Хилих,,,165,248,42.05838,46.88751,Archi,,Daghestan,,2284.56
933,Khitab,Хитаб,Хитаб,,,157,273,42.07538,46.867234,Archi,,Daghestan,,1982.42
935,Chitab,Читаб,Читаб,189,199,190,200,42.10412,46.86914,Avar,,Daghestan,,1987.52
937,,Читинская мельница,Читинская мельница,,,0,,,,,,,,
939,Batsada,Бацада,Бацада,725,835,877,755,42.3036,46.9092,Avar,,Daghestan,,1580.36
941,,Ахнада,Ахнада,,,47,,,,,,,,
943,Kulla,Кулла,Кулла,557,590,423,27,42.31346,46.91014,Avar,,Daghestan,,1265.74
945,Gergebil',Гергебиль,Гергебиль,1193,1310,1489,5196,42.5047,47.0661,Avar,,Daghestan,,729.88
947,Gilib,Гилиб,Гилиб,462,463,438,642,42.1169,46.7761,Avar,,Daghestan,,1775.21
949,Goab,Гоаб,Гоаб,274,269,332,234,42.097185,46.738407,Avar,,Daghestan,,2287.04
951,Doronub,Доронуб,Доронуб,123,131,111,150,42.124689,46.809427,Avar,,Daghestan,,1876.57
953,Karanub,Карануб,Карануб,194,197,145,161,42.12262,46.81777,Avar,,Daghestan,,1978.08
955,Kutikh,Кутих,Кутих,205,233,114,224,42.12587,46.78902,Avar,,Daghestan,,1737.7
957,Gogotl',Гоготль,Гоготль,450,482,436,466,42.45481,46.76547,Avar,,Daghestan,,1407.39
959,Gonoda,Гонода,Гонода,599,637,639,1415,42.4697,46.7892,Avar,,Daghestan,,1281.42
961,Gochada,Гочада,Гочада,622,661,459,147,42.272626,46.765272,Avar,,Daghestan,,1557.76
963,Gunukh,Гунух,Гунух,326,331,317,87,42.28043,46.76307,Avar,,Daghestan,,1780.07
965,Murukh,Мурух,Мурух,59,58,69,82,42.27719,46.7715,Avar,,Daghestan,,1780.5
967,Tlyarosh,Тлярош,Тлярош,486,713,556,410,42.275317,46.751805,Avar,,Daghestan,,1588.36
969,Talukh,Талух,Талух,190,159,179,95,42.25652,46.74433,Avar,,Daghestan,,1978.37
971,,Цор,Цор,,,2,,,,,,,,
973,Gochob,Гочоб,Гочоб,688,765,702,476,42.2375,46.6642,Avar,,Daghestan,,2019.77
975,Urukh-Sota,Урух-Сота,Урух-Сота,175,168,193,151,42.24222,46.67694,Avar,,Daghestan,,1820.29
977,Dusrakh,Дусрах,Дусрах,333,333,315,280,42.1275,46.8792,Avar,,Daghestan,,1872.45
979,,Кехаб,Кехаб,,,43,,,,,,,,
981,Kosroda,Косрода,Косрода,208,205,186,114,42.13141,46.85829,Avar,,Daghestan,,2096.43
983,Kuchrab,Кучраб,Кучраб,296,313,292,46,42.17506,46.90244,Avar,,Daghestan,,2011.06
985,Mogrob,Могроб,Могроб,110,109,90,16,42.15672,46.86521,Avar,,Daghestan,,1958.78
987,Chvadab,Чвадаб,Чвадаб,208,213,151,109,42.13028,46.87639,Avar,,Daghestan,,1856.02
989,,Чильдаб,Чильдаб,140,155,134,,,,,,,,
991,Chanab,Чанаб,Чанаб,105,113,104,16,42.125345,46.90434,Avar,,Daghestan,,2298.4
993,Irib,Ириб,Ириб,562,555,460,1108,42.1606,46.8169,Avar,,Daghestan,,1646.96
995,,Мукрах,Мукрах,63,59,61,,,,,,,,
997,Nukush,Нукуш,Нукуш,246,255,168,175,42.1492,46.80579,Avar,,Daghestan,,1697.74
999,Rul'dab,Рульдаб,Рульдаб,426,145,153,37,42.18472,46.85028,Avar,,Daghestan,,1990.75
1001,Tsemer,Цемер,Цемер,147,285,232,209,42.15195,46.75296,Avar,,Daghestan,,2093.42
1003,Tlyarobazutl',Тляробазутль,Тляробазутль,184,174,128,95,42.14039,46.77575,Avar,,Daghestan,,1942.02
1005,Khinub,Хинуб,Хинуб,291,289,280,305,42.17454,46.82406,Avar,,Daghestan,,1703.36
1007,Kakhib,Кахиб,Кахиб,1610,1682,1312,1090,42.4272,46.5969,Avar,,Daghestan,,1575.31
1009,Goor,Гоор,Гоор,932,896,813,809,42.43339,46.56927,Avar,,Daghestan,,1554.24
1011,Verkhniy Kolob,Верхний Колоб,Верхний Колоб,,,159,81,42.42614,46.6579,Avar,,Daghestan,,1733.34
1013,Kienikh,Киэних,Киэних,,,63,25,42.43056,46.66639,Avar,,Daghestan,,1386.08
1015,Mokoda,Мокода,Мокода,,,90,100,42.42385,46.66963,Avar,,Daghestan,,1630.72
1017,Nizhniy Kolob,Нижний Колоб,Нижний Колоб,,,102,52,42.430087,46.659303,Avar,,Daghestan,,1572.14
1019,Khamakal,Хамакал,Хамакал,,,51,122,42.428109,46.674497,Avar,,Daghestan,,1427.66
1021,Goor-Khindakh,Гоор-Хиндах,Гоор-Хиндах,,,103,267,42.449273,46.575312,Avar,,Daghestan,,1042.85
1023,,Хорода,Хорода,,,113,196,,,,,,,
1025,Chvadab,Чудиб,Чудиб,,,35,,42.13028,46.87639,Avar,,Daghestan,,1856.02
1027,Keger,Кегер,Кегер,608,3475,709,596,42.3767,47.0275,Avar,,Daghestan,,1499.56
1029,,Укитль,Укитль,,,81,,,,,,,,
1031,Kikuni,Кикуни,Кикуни,1081,943,1008,3224,42.513979,47.036122,Avar,,Daghestan,,654.8
1033,Akushali,Акушали,Акушали,,,85,51,42.4992,46.9504,Avar,,Daghestan,,1617.05
1035,Iputa,Ипута,Ипута,,,217,97,42.47852,46.96592,Avar,,Daghestan,,1454.63
1037,,ур.Хулиб,ур.Хулиб,,,106,,,,,,,,
1039,Koroda,Корода,Корода,1507,1456,1380,939,42.44961,46.846988,Avar,,Daghestan,,856.59
1041,Karadakh,Карадах,Карадах,,,9,392,42.471023,46.863724,Avar,,Daghestan,,706.88
1043,Kudali,Кудали,Кудали,978,967,1123,914,42.3678,47.0789,Avar,,Daghestan,,1412.06
1045,Silta,Силта,Силта,,,155,258,42.38728,47.07127,Avar,,Daghestan,,1230.88
1047,,Абдуразда,Абдуразда,,,10,,,,,,,,
1049,,Амир-Харик,Амир-Харик,,,36,,,,,,,,
1051,Agada,Агада,Агада,,,35,45,42.412001,46.841895,Avar,,Daghestan,,1210.09
1053,,Ачада,Ачада,,,6,,,,,,,,
1055,,Балдутль,Балдутль,,,41,11,,,,,,,
1057,Balanub,Балануб,Балануб,,,120,115,42.4284,46.8251,Avar,,Daghestan,,1032.06
1059,,Басар,Басар,,,20,13,,,,,,,
1061,,Бацикварих,Бацикварих,,,18,3,,,,,,,
1063,,Бетер,Бетер,,,50,,,,,,,,
1065,,Газилала,Газилала,,,92,12,,,,,,,
1067,Dadulazda,Дадулазда,Дадулазда,,,66,26,42.4189,46.80373,Avar,,Daghestan,,1259.15
1069,Ivaylazda,Ивайлазда,Ивайлазда,,,32,73,42.42,46.79917,Avar,,Daghestan,,1323.56
1071,,Кодух,Кодух,,,39,,,,,,,,
1073,Kuker,Кукер,Кукер,,,74,16,42.43106,46.80982,Avar,,Daghestan,,1260.39
1075,Lakhchayda,Лахчайда,Лахчайда,,,32,42,42.41345,46.8378,Avar,,Daghestan,,1201.4
1077,,Магомедхан,Магомедхан,,,16,,,,,,,,
1079,,Мучула,Мучула,,,9,,,,,,,,
1081,Mugdab,Мугдаб,Мугдаб,,,58,97,42.420445,46.807523,Avar,,Daghestan,,1234.61
1083,Rosutl',Росутль,Росутль,,,139,78,42.41533,46.8308,Avar,,Daghestan,,1162.04
1085,Sekh,Сех,Сех,2142,2142,197,289,42.416094,46.826447,Avar,,Daghestan,,1219.23
1087,Tlogob,Тлогоб,Тлогоб,,,140,216,42.4189,46.8153,Avar,,Daghestan,,1250.39
1089,,Уларуда,Уларуда,,,30,,,,,,,,
1091,Bol'shoy Urala,Большой Урала,Большой Урала,,,250,173,42.424277,46.805844,Avar,,Daghestan,,1331.03
1093,,Усилиб,Усилиб,,,30,,,,,,,,
1095,,Хаман,Хаман,,,32,,,,,,,,
1097,Khamagib,Хамагиб,Хамагиб,,,56,71,42.402538,46.850422,Avar,,Daghestan,,1363.85
1099,Khebdib,Хебдиб (Хебдит),Хебдиб (Хебдит),,,35,33,42.43,46.86,Avar,,Daghestan,,1215.88
1101,,Хелазда,Хелазда,,,6,,,,,,,,
1103,Khatsunob,Хацуноб,Хацуноб,,,81,62,42.425999,46.802058,Avar,,Daghestan,,1373.22
1105,,Хочо-Бакда,Хочо-Бакда,,,59,,,,,,,,
1107,Tsalada,Цалада,Цалада,,,126,203,42.42472,46.81472,Avar,,Daghestan,,1126.99
1109,,Цихиль-Куя,Цихиль-Куя,,,4,,,,,,,,
1111,,Чарах,Чарах,,,297,,,,,,,,
1113,,Шахаразда,Шахаразда,,,5,,,,,,,,
1115,,Щубада,Щубада,,,14,,,,,,,,
1117,Enseruda,Энсеруда,Энсеруда,,,18,37,42.40611,46.85278,Avar,,Daghestan,,1360.55
1119,Egeda,Эгеда,Эгеда,,,33,59,42.409124,46.844276,Avar,,Daghestan,,1279.03
1121,Maali,Маали,Маали,963,1000,948,2921,42.4858,46.9197,Avar,,Daghestan,,1005.92
1123,,Урух Верхн.,Урух Верхн.,,,8,,,,,,,,
1125,,Урух Нижн.,Урух Нижн.,,,8,,,,,,,,
1127,Magar,Магар,Магар,318,340,217,296,42.19546,46.843669,Avar,,Daghestan,,1493.3
1129,Baginub,Багинуб,Багинуб,101,132,121,40,42.1743,46.88159,Avar,,Daghestan,,1917.81
1131,,мтф Кульзеб,мтф Кульзеб,266,274,223,,,,,,,,
1133,Mukutl',Мукутль,Мукутль,164,166,188,94,42.19562,46.861381,Avar,,Daghestan,,1776.84
1135,Sodab,Содаб,Содаб,114,114,89,72,42.215081,46.81015,Avar,,Daghestan,,1771.5
1137,,Хецуб,Хецуб,99,97,100,,,,,,,,
1139,Khurukh,Хурух,Хурух,336,355,304,87,42.18441,46.85807,Avar,,Daghestan,,1774.29
1141,Tseneb,Ценеб,Ценеб,264,268,208,131,42.206684,46.842652,Avar,,Daghestan,,1687.96
1143,Chunib,Чуниб,Чуниб,109,113,93,34,42.20496,46.82498,Avar,,Daghestan,,1906.24
1145,,разв.Шугинуб,разв.Шугинуб,127,123,120,,,,,,,,
1147,Megeb,Мегеб,Мегеб,727,762,710,702,42.2528,47.0472,Dargwa,,Daghestan,,1712.15
1149,Moschob,Мощоб,Мощоб,139,155,175,24,42.21389,46.79167,Avar,,Daghestan,,2301.81
1151,Gidib,Гидиб,Гидиб,139,145,316,61,42.22942,46.80621,Avar,,Daghestan,,1776.49
1153,Murada,Мурада,Мурада,1370,835,194,1558,42.445422,46.954469,Avar,,Daghestan,,1229.65
1155,,Горт,Горт,,,116,,,,,,,,
1157,,Колтуху,Колтуху,,,125,,,,,,,,
1159,Darada,Дарада,Дарада,,,216,217,42.465606,46.936573,Avar,,Daghestan,,1513.76
1161,,разв.Цолода,разв.Цолода,,,36,,,,,,,,
1163,Obokh,Обох,Обох,434,656,408,358,42.28362,47.03734,Avar,,Daghestan,,1765.45
1165,Ratlub,Ратлуб,Ратлуб,735,635,730,958,42.359268,46.433433,Akhvakh,,Daghestan,,1581.42
1167,Dagbash,Дагбаш,Дагбаш,426,415,441,264,42.380347,46.351961,Avar,,Daghestan,,2015.06
1169,Ritlyab,Ритляб,Ритляб,,431,419,94,42.05087,46.71917,Avar,,Daghestan,,2259.69
1171,Rugel'da,Ругельда,Ругельда,466,503,381,572,42.3175,46.5244,Avar,,Daghestan,,1635.89
1173,Musrukh,,Мусрух,143,122,144,93,42.32897,46.51614,Avar,,Daghestan,,1758.41
1175,Urchukh,Урчух,Урчух,171,175,183,127,42.325548,46.495518,Avar,,Daghestan,,1627.01
1177,,Рукдах,Рукдах,98,105,85,,,,,,,,
1179,Somoda,Сомода,Сомода,300,210,264,459,42.30272,46.5368,Avar,,Daghestan,,1748.15
1181,,Хиндах,Хиндах,129,139,130,124,,,,,,,
1183,,Хонох,Хонох,215,226,242,117,,,,,,,
1185,Rugudzha,Ругуджа,Ругуджа,2005,1823,1940,1637,42.3606,46.9139,Avar,,Daghestan,,1428.43
1187,Khopor,Хопор,Хопор,,,67,45,42.352716,46.937396,Avar,,Daghestan,,1279.97
1189,Unkida,Ункида,Ункида,,,57,432,42.328698,46.885731,Avar,,Daghestan,,1393.08
1191,Salta,Салта,Салта,995,1123,909,684,42.39589,47.07048,Avar,,Daghestan,,1160.87
1193,Sogratl',Согратль,Согратль,1929,1987,2000,2359,42.2808,46.9914,Avar,,Daghestan,,1542.6
1195,Nakazukh,Наказух,Наказух,,,190,136,42.264594,46.914238,Avar,,Daghestan,,2003.32
1197,Sachada,Сачада,Сачада,309,249,354,145,42.258411,46.699595,Avar,,Daghestan,,1873.79
1199,Moksob,Моксоб,Моксоб,256,244,324,,43.434004,46.48603,Avar,,Daghestan,,25.19
1201,Sumeta,Сумета,Сумета,24,32,48,24,42.262025,46.705541,Avar,,Daghestan,,1711.93
1203,,разв.Сок,разв.Сок,171,139,162,,,,,,,,
1205,Teletl',Телетль,Телетль,1686,1824,1650,3552,42.4289,46.7317,Avar,,Daghestan,,1416.23
1207,Mitliurib,Митлиуриб,Митлиуриб,,,438,687,42.43537,46.68836,Avar,,Daghestan,,1664.5
