koryakov_bd_id,lang_1_K,eng_vil_name,rus_vil_name,rus_vil_name_mdg,census_1885,census_1895,census_1926,census_2010,Lat,Lon,lang_1_S,elevation
3751,,,,Чанка,,,14,,,,,
3753,,,,Чинакар,,,27,,,,,
3755,,,,Шахри,,,10,,,,,
3757,Kumyk,Karabudakhkent,Карабудахкент,Карабудахкент,4023,3709,3220,15361,427067,475603,Kumyk,20716
3759,,,,станция Ачи,,,50,,,,,
3761,Kumyk,,Зели-Кака,Зели-Кака,,,177,,,,,
3763,Kumyk,,кутан Игор,кутан Игор,,,31,,,,,
3765,,,,Какакутан,,,18,,,,,
3767,Kumyk,,Сутайкутан,Сутайкутан,,,67,,,,,
3769,Kumyk,Karanayaul,Каранай Аул,Каранай Аул,450,538,485,1693,4251266,4785563,Kumyk,13684
3771,,,,ст.Избербаш,,,57,,,,,
3773,Kumyk,,Избербаш,Избербаш,,,7,55279,,,,
3775,Kumyk,Kyakhulay,Кяхулай,Кяхулай,726,730,581,6960,4296839,4748301,Avar,2471
3777,Russian,Bogatyrevka,Богатыревка,Богатыревка,,,408,3187,43118523,47368198,Avar,
3779,Kumyk,Dakhadaevka,Дахадаевка,Дахадаевка,,,166,284,431069,4744029,Kumyk,
3781,,,,Богатыревка,,,4,,,,,
3783,Kumyk,,ур.Кумторкала,ур.Кумторкала,1920,2030,2060,,,,,
3785,,,,Артель Труда (б. кутан б. Сапарали),,,52,,,,,
3787,,,,ст.Кумтор-Кале,,,53,,,,,
3789,Kumyk,,Черлок,Черлок,,,13,,,,,
3791,Kumyk,Manaskent,Манаскент,Манаскент,,,237,4995,427367,476958,Kumyk,3626
3793,Kumyk,,пол.ст. (Абдусаламкент),пол.ст. (Абдусаламкент),,,56,,,,,
3795,Kumyk,,кутан Аялар,кутан Аялар,,,89,,,,,
3797,,,,Ж. д. будка 978 к.,,,7,,,,,
3799,,,,Ж. д. будка 969 к.,,,14,,,,,
3801,,,,Ж. д. казарма на 932 клм.,,,11,,,,,
3803,,,,рыб.пром.Турали 1-е,,,163,,,,,
3805,,,,Манас,,,71,,,,,
3807,,,,Д.О. Манас,,,62,,,,,
3809,,,,Манас,,,92,5359,,,,
3811,,,,соляные промыслы Турали,,,5,,,,,
3813,,,,Турали 4-е,,,11,,,,,
3815,,,,Турали 6-е,,,40,,,,,
3817,,,,рыб.пром.Турали 7-е,,,12,,,,,
3819,Avar,Nizhniy Chiryurt,Нижний Чирюрт,Нижний Чирюрт,,,263,1508,4317299,4686328,Avar,6122
3821,,,,Грознефтепровод,,,3,,,,,
3823,Avar,Shushanovka,Шушановка,Шушановка,,,172,1856,4320156,4698195,Avar,1348
3825,Kumyk,,ур. (Самуркент),ур. (Самуркент),,,254,,,,,
3827,,Almalo,,Алмало,,,43,1620,430967,472253,Avar,1097
3829,Avar,,Казалиево,Казалиево,,,10,,,,,
3831,,,,Казарма 894 кл,,,19,,,,,
3833,,,,Казарма 899 кл.,,,15,,,,,
3835,Russian,,Нефтекачка,Нефтекачка,,,101,,,,,
3837,,Kul'zeb,,Кульзеб,,,39,2023,431686,470108,Avar,3817
3839,,Temirgoe,,Темиргое,,,83,1916,43127436,47136434,Avar,671
3841,Kumyk,,Уллубиевка,Уллубиевка,,,38,,,,,
3843,Kumyk,,Уллубиевка,Уллубиевка,,,116,,,,,
3845,Kumyk,Sultan-Yangiyurt,Султан-Янги-Юрт,Султан-Янги-Юрт,2005,1501,1200,8578,4321961,4686187,Avar,4688
3847,,,,Водокачка ж.-д.,,,12,,,,,
3849,,,,Ж. д. казармы 882 клм.,,,29,,,,,
3851,Russian,Kizilyurt,Кизилюрт,Кизилюрт,,,223,32552,4320182,4687756,Avar,5465
3853,Russian,Nechaevka,Нечаевка,Нечаевка,,170,234,4783,432703,469131,Chamalal,880
3855,,,,Полуказарма 888 клм,,,19,,,,,
3857,,,,Сторожев. пост,,,14,,,,,
3859,,,,станция Кизил-Юрт,,,74,,,,,
3861,Kumyk,Tarki,Тарки,Тарки,3331,1802,1983,15356,4294423,4749527,Kumyk,13813
3863,,,,Ж. д. буд. 959 клм.,,,24,,,,,
3865,,,,Ж. д. буд. 949 клм.,,,12,,,,,
3867,,,,Канибур,,,16,,,,,
3869,,,,Турали 2-е,,,27,,,,,
3871,,,,Турали 3-е,,,28,,,,,
3873,,,,кутан Мутай,,,41,,,,,
3875,Kumyk,,Отермен,Отермен,,,166,,,,,
3877,,Novyy Khushet,,Новый Хушет,,,43,11368,42900261,47561244,Avar,196
3879,,,,станция Уйташ,,,69,,,,,
3881,,,,кутан Черкес,,,15,,,,,
3883,Russian,,Сулак,Сулак,,,426,8564,,,,
3885,,,,Сулак № 1,,,7,,,,,
3887,,,,(база отдыха),,,15,,,,,
3889,,,,Сулак 3,,,47,,,,,
3891,,,,Сулак 4,,,33,,,,,
3893,Kumyk,Chontaul,Чонтаул,Чонтаул,1356,1128,944,7021,4330481,4685967,Avar,680
3895,Chechen,,ур.Шамшудинтугай,ур.Шамшудинтугай,,,132,,,,,
3897,Chechen,Akaro (Yazykovka),Акаро,Акаро,,,106,173,43352007,46977198,Avar,
3899,,,,Остров Чечень,,,766,212,,,,
3901,,Glavnyy-Kut,,Главный Кут,,,110,,43488244,47443771,Lak,-2300
3903,,,,кутан Лопатин,,,348,,,,,
3905,,,,Лопатин № 4,,,24,,,,,
3907,,,,Лопатин № 6,,,16,,,,,
3909,Avar,Gel'bakh (V. Chiryurt),Гельбах,Гельбах,853,820,593,1474,4315101,4685751,Avar,10481
3911,,,,Зем. Артель Батраков,,,68,,,,,
3913,Kumyk,Shamkhal-Termen,Шамхал-Термен,Шамхал-Термен,,178,209,10260,4303389,4731053,Avar,3505
3915,,,,5-й Караман,,,171,,,,,
3917,,,,МТФ,,,34,,,,,
3919,,,,Караман 2,,,12,,,,,
3921,,Shamkhal,,Шамхал,,,57,10883,43056632,47344526,Avar,
3923,Kumyk,Shamkhal-Yangi-Yurt,Шамхал-Янгиюрт,Шамхал-Янгиюрт,876,695,849,1462,4329968,4723072,Kumyk,
3925,Rutul,Amsar,Амсар,Амсар,341,347,309,461,4160348,4733116,Rutul,143559
3927,Rutul,,Пилек,Пилек,70,63,117,,,,,
3929,Lak,Arakul,Аракул,Аракул,532,554,481,423,4177377,4721238,Lak,211738
3931,Lezgian,Akhty,Ахты,Ахты,5935,5789,3886,13405,4145904,47746695,Lezgian,105632
3933,Lezgian,,Гра,Гра,472,440,406,,,,,
3935,Lezgian,Gdynk,Гдынк,Гдынк,364,365,301,398,41457263,47657293,Lezgian,159072
3937,Lezgian,Kaluk,Калук,Калук,,,254,1231,4147193,4765696,Lezgian,108841
3939,Lezgian,Kurukal,Курукал,Курукал,,,65,880,4143333,476875,Lezgian,115771
3941,Rutul,,Борч,Борч,2290,2361,2325,19,,,,
3943,Lezgian,,(Старый) Гапцах,(Старый) Гапцах,939,883,1034,,,,,
3945,Lezgian,,разв.Гоган,разв.Гоган,634,628,541,,,,,
3947,Lezgian,,разв.Кама-Кчун,разв.Кама-Кчун,85,109,145,,,,,
3949,Lezgian,,разв.Кчун,разв.Кчун,261,284,169,,,,,
3951,Lezgian,Dzhaba,Джаба,Джаба,1504,1792,806,703,41424175,47775397,Lezgian,173832
3953,Lezgian,Zrykh,Зрых,Зрых,768,760,843,1838,4149105,47564736,Lezgian,116406
3955,Lezgian,,Ихир,Ихир,1231,1141,410,,,,,
3957,Lezgian,,Джиг-Джиг,Джиг-Джиг,437,465,217,,,,,
3959,Rutul,Ikhrek,Ихрек,Ихрек,1725,1669,1456,2049,41693931,47210005,Rutul,179293
3961,Lezgian,Kaka,Кака,Кака,726,700,632,1653,41478513,47636857,Lezgian,114321
3963,Lezgian,Kaladzhukh,Каладжух,Каладжух,1335,1331,795,1758,41366176,47908075,Lezgian,139378
3965,Tsakhur,Kal'yal,Кальял,Кальял,520,526,158,399,41684366,47003665,Tsakhur,197056
3967,Tsakhur,Ottal,Оттал,Оттал,176,182,109,401,41667678,47012864,Tsakhur,209673
3969,Avar,Kusur,Кусур,Кусур,580,518,216,610,41781293,46949207,Avar,208449
3971,Tsakhur,Mukhakh,Мухах,Мухах,229,232,43,233,4170068,46991105,Tsakhur,209425
3973,Lezgian,Karakyure,Каракюре,Каракюре,3073,2844,2368,1209,41417413,47962618,Lezgian,117963
3975,Lezgian,Usukhchay,Усухчай,Усухчай,,,154,1881,41424736,47922987,Lezgian,85265
3977,North Azerbaijani,Nizhniy Katrukh,Нижний Катрух,Нижний Катрух,766,784,885,431,41742979,47203482,North Azerbaijani,184616
3979,Lak,Verkhniy Katrukh,Верхний Катрух,Верхний Катрух,182,207,261,425,417468,4722355,Lak,212904
3981,Lezgian,Kurush,Куруш,Куруш,4760,4039,3694,828,4128083,4783,Lezgian,249800
3983,Lezgian,Lutkun,Луткун,Луткун,691,635,608,2790,414844,476861,Lezgian,114906
3985,Rutul,Luchek,Лучек,Лучек,494,483,520,478,4160988,47307307,Rutul,145965
3987,Rutul,Kina,Кина,Кина,240,262,196,653,416166,472647,Rutul,157333
3989,Lezgian,,Маза,Маза,1095,1070,577,,,,,
3991,Lezgian,,разв.Мака,разв.Мака,990,1069,610,,,,,
3993,Lezgian,Garakh,Гарах,Гарах,,,308,362,4148148,4804608,Lezgian,78595
3995,Lezgian,Miskindzha,Мискинджа,Мискинджа,2833,2753,1826,3518,414242,478428,Lezgian,102555
3997,Lezgian,Mikrakh,Микрах,Микрах,3651,3495,1554,1260,4137481,47882489,Lezgian,137308
3999,Lezgian,Kiler,Килер,Килер,,,458,395,4137989,4790199,Lezgian,116345
4001,Lezgian,Tekipirkent,Текипиркент,Текипиркент,322,324,208,284,4134201,4788615,Lezgian,158934
4003,Tsakhur,Mishlesh,Мишлеш,Мишлеш,732,681,585,1181,416649,47089775,Tsakhur,173647
4005,Tsakhur,Dzhinykh,Джиных,Джиных,537,532,262,277,4167245,4704479,Tsakhur,179717
4007,Tsakhur,Korsh,Корш,Корш,52,55,34,65,4166952,4706211,Tsakhur,182279
4009,Tsakhur,Muslakh,Муслах,Муслах,535,532,392,612,4165889,4711185,Tsakhur,189077
4011,Rutul,Myukhrek,Мюхрек,Мюхрек,694,697,382,191,41667696,47280013,Rutul,172952
4013,Lezgian,Dzhilikhur,Джилихур,Джилихур,,,251,742,4165545,4726768,Rutul,159079
4015,Lezgian,,разв. Нац,разв. Нац,,,80,,,,,
4017,Lezgian,Vrush,Вруш,Вруш,187,181,236,29,41646787,47310094,Rutul,181845
4019,Lezgian,,Фатма,Фатма,,,43,,,,,
4021,Rutul,Rutul,Рутул,Рутул,2127,1990,1769,4131,415342,474269,Rutul,134249
4023,Rutul,Kiche,Киче,Киче,173,162,188,439,4153146,4748171,Rutul,129166
4025,Rutul,Kufa,Куфа,Куфа,,,82,313,41564115,47376937,Rutul,137260
4027,Rutul,,Фучух,Фучух,,,36,3,,,,
4029,Lezgian,Khnyukh,Хнюх,Хнюх,132,137,147,59,4158289,4743299,Rutul,209719
4031,Lezgian,Smugul,Смугул,Смугул,759,742,466,540,41381678,47633713,Lezgian,132677
4033,Lezgian,,Кудчах,Кудчах,483,424,115,,,,,
4035,Lezgian,Midzhakh,Миджах,Миджах,460,442,250,152,41395434,476411,Lezgian,131499
4037,Lezgian,,Хал,Хал,167,161,194,,,,,
4039,Lezgian,,Усур,Усур,390,379,317,,,,,
4041,Lezgian,,Гогаз,Гогаз,533,508,366,,,,,
4043,Lezgian,Ukhul,Ухул,Ухул,1110,1112,473,222,4135303,4774081,Lezgian,217553
4045,Lezgian,,Лгапиркент,Лгапиркент,598,589,190,,,,,
4047,Lezgian,,Храх,Храх,367,360,149,,,,,
4049,Lezgian,Fiy,Фий,Фий,1464,1469,916,1709,41289126,47564416,Lezgian,192737
4051,Lezgian,Filya,Филя,Филя,1102,1178,799,,4171803,4846103,Lezgian,17635
4053,Lezgian,,Старый Хкем,Старый Хкем,472,467,280,,,,,
4055,Lezgian,,разв.Хуля,разв.Хуля,359,362,224,,,,,
4057,Rutul,Khnov,Хнов,Хнов,1887,1892,1467,2063,41378607,47443605,Rutul,183640
4059,Lezgian,Gdym,Гдым,Гдым,610,641,180,388,4130884,474668,Lezgian,202666
4061,Lezgian,,Гутум,Гутум,,,164,,,,,
4063,Lezgian,Khryug,Хрюг,Хрюг,1525,1488,1117,2240,414892,476044,Lezgian,120001
4065,Lezgian,,разв.Кахул,разв.Кахул,415,406,318,,,,,
4067,Lezgian,Khlyut,Хлют,Хлют,894,881,787,2069,41496274,47533824,Lezgian,121714
4069,Lezgian,Igrakh,Играх,Играх,158,159,182,2,415525,4752831,Lezgian,170019
4071,Lezgian,Iche,Иче,Иче,189,195,242,2,4158146,47509933,Lezgian,224088
4073,Lezgian,Lakun,Лакун,Лакун,79,81,110,13,4152402,4753252,Lezgian,147635
4075,Tsakhur,Tsakhur,Цахур,Цахур,983,1000,669,477,41651115,47135943,Tsakhur,181115
4077,Tsakhur,Gel'mets,Гельмец,Гельмец,358,368,403,611,4162466,4717889,Tsakhur,174585
4079,Tsakhur,Kurdul,Курдул,Курдул,313,323,205,268,41581424,47177309,Tsakhur,188082
4081,Tsakhur,Mikikh,Микик,Микик,290,296,258,533,4163753,4716822,Tsakhur,164010
4083,Tsakhur,Syugut,Сюгут,Сюгут,189,182,129,167,4164944,4711833,Tsakhur,167481
4085,Tsakhur,Khnyakh,Хиях,Хиях,158,155,72,56,41648441,47153831,Tsakhur,180631
4087,Lezgian,,разв.Чахчах,разв.Чахчах,463,489,566,,,,,
4089,Lezgian,,разв.Газардикам,разв.Газардикам,119,114,63,,,,,
4091,Lezgian,,разв.Хаджалкент,разв.Хаджалкент,218,234,282,,,,,
4093,Rutul,Shinaz,Шиназ,Шиназ,1352,1157,1226,1320,41618658,47375666,Rutul,168705
4095,Rutul,,Кала,Кала,196,181,171,410,,,,
4097,Rutul,,Уна,Уна,77,77,87,,,,,
4099,Lezgian,Yalak,Ялак,Ялак,911,878,704,593,41532245,47605391,Lezgian,168609
4101,Lezgian,,Ялджух,Ялджух,1229,1209,393,,,,,
4103,Lezgian,,разв.Балуджа,разв.Балуджа,381,593,166,,,,,
4105,Lezgian,,разв.Филидзах,разв.Филидзах,273,269,80,,,,,
4107,Avar,Barnab,Барнаб,Барнаб,97,103,93,400,4207964,4637894,Avar,170930
4109,Avar,Ukal,Укал,Укал,136,132,96,481,4212163,4634771,Avar,142755
4111,Avar,Kutlab,Кутлаб,Кутлаб,306,350,371,1011,4209663,4632982,Avar,174070
4113,Avar,Nadar,Надар,Надар,85,74,29,176,4209736,4636025,Avar,157447
4115,Avar,Tilutl',Тилутль,Тилутль,42,258,55,346,42109079,46350054,Avar,143979
4117,Avar,,Тлярата,Тлярата,213,238,208,1199,,,,
4119,Avar,Khamar,Хамар,Хамар,219,212,92,181,42095868,46383695,Avar,203704
4121,Bezhta,Bezhta,Бежта,Бежта,1490,1613,1058,3500,421339,461247,Bezhta,163308
4123,Avar,Khasharkhota,Хашархота,Хашархота,258,289,111,509,4212912,46142158,Bezhta,162568
4125,Avar,Gimry,Гиндиб,Гиндиб,269,297,173,305,42757219,46838739,Avar,46401
4127,Avar,Kardib,Кардиб,Кардиб,260,296,165,391,42111443,46514655,Avar,209464
4129,Avar,Nikar,Никар,Никар,148,125,67,235,420737,46406903,Avar,178599
4131,Avar,Sikar,Сикар,Сикар,66,61,47,159,4207966,4641127,Avar,207282
4133,Avar,Tadiyal,Тадиял,Тадиял,176,140,72,,4211099,464823,Avar,233218
4135,Avar,Khadiyal,Хадиял,Хадиял,159,166,109,302,420989,464653,Avar,180521
4137,Avar,Kosob,Кособ,Кособ,72,75,55,245,42242893,46368239,Avar,130735
4139,Avar,Gidatli,Гидатли,Гидатли,47,52,46,,42266327,46374506,Avar,183075
4141,Avar,Kishdatl',Кишдатль,Кишдатль,77,86,49,23,42304638,46342239,Avar,185234
4143,Avar,Izta,Изта,Изта,34,39,17,17,4230889,4635667,Avar,208176
4145,Avar,Kversatl',Кверсатль,Кверсатль,100,87,28,11,42302562,46392793,Avar,190999
4147,Avar,Magitl',Магитль,Магитль,93,85,41,21,42248081,46366738,Avar,152686
4149,Avar,Mikdatl',Микдатль,Микдатль,51,58,34,13,42309412,46380732,Avar,193040
4151,Avar,,лет. Росноб,лет. Росноб,47,43,5,,,,,
4153,Avar,Sabda,Сабда,Сабда,38,37,47,5,42311355,46371346,Avar,205738
4155,Avar,Tilanib,Тиланиб,Тиланиб,52,48,25,4,42310964,46366528,Avar,200755
4157,Avar,,Хиндах,Хиндах,89,83,60,162,,,,
4159,Avar,,Светль,Светль,61,78,59,,,,,
4161,Avar,,Хорода,Хорода,192,194,180,281,,,,
4163,Avar,,Чарах,Чарах,91,93,39,30,,,,
4165,Avar,Bezhuda,Бежуда,Бежуда,142,148,100,31,42200348,46479175,Avar,228899
4167,Avar,Zhazhada,Жажада,Жажада,76,81,58,199,42197157,46424903,Avar,189243
4169,Avar,Mazada,Мазада,Мазада,44,36,40,196,42197896,46390092,Avar,152077
4171,Avar,Nachada,Начада,Начада,76,60,46,163,42198508,46448902,Avar,197821
4173,Avar,Niklida,Никлида,Никлида,60,54,55,169,42199941,46406485,Avar,193088
4175,Avar,Rosta,Роста,Роста,39,32,29,74,4220056,4639667,Avar,174947
4177,Avar,Sinida,Синида,Синида,17,19,19,19,4220341,4639071,Avar,185329
4179,Avar,Tamuda,Тамуда,Тамуда,72,63,65,67,4221001,46382,Avar,189444
4181,Avar,Tinchuda,Тинчуда,Тинчуда,84,101,67,211,4219861,4645306,Avar,207515
4183,Avar,Khotlob,Хотлоб,Хотлоб,109,109,80,150,42201243,46432755,Avar,218556
4185,Avar,,Шидиб,Шидиб,47,38,47,85,,,,
4187,Avar,Anada,Анада,Анада,59,0,38,50,4217306,4636917,Avar,188253
4189,Avar,Gebguda,Гебгуда,Гебгуда,74,28,15,49,42190026,46354817,Avar,175484
4189,Avar,Gebguda,Гебгуда,Гебгуда,74,28,15,49,42190026,46354817,Avar,175484
4191,Avar,Khorta,Хорта,Хорта,30,27,41,66,4219329,4635976,Avar,201637
4191,Avar,Khorta,Хорта,Хорта,30,27,41,66,4219329,4635976,Avar,201637
4191,Avar,Khorta,Хорта,Хорта,30,27,41,66,4219329,4635976,Avar,201637
4191,Avar,Khorta,Хорта,Хорта,30,27,41,66,4219329,4635976,Avar,201637
4193,Avar,Noyrukh,Нойрух,Нойрух,77,72,52,218,42193895,4638005,Avar,183922
4195,Avar,Tlobzoda,Тлобзода,Тлобзода,44,41,25,76,4217944,4637111,Avar,189405
4197,Avar,,разв. Урата,разв. Урата,73,61,61,,,,,
4199,Avar,,разв.,разв.,38,62,38,,,,,
4201,Avar,Khidib,Хидиб,Хидиб,46,55,44,45,4217812,4636299,Avar,192408
4203,Avar,Khobokh,Хобох,Хобох,44,48,52,109,42204624,46379234,Avar,152141
4205,Avar,Tsumilukh,Цумилух,Цумилух,187,190,152,997,4205974,4641242,Avar,202212
4207,Avar,Garakolob,Гараколоб,Гараколоб,91,98,60,246,42048887,46455015,Avar,206720
4209,Avar,Nitilsukh,Нитилсух,Нитилсух,41,40,26,257,4204732,4642938,Avar,197522
4211,Avar,Rosnob,Росноб,Росноб,34,44,26,284,42055,4641194,Avar,173283
4213,Avar,Saniorta,Саниорта,Саниорта,109,108,69,290,4203195,4644246,Avar,201506
4215,Avar,Talsukh,Талсух,Талсух,83,84,53,395,4204741,4640589,Avar,184637
4217,Avar,Tokhota,Тохота,Тохота,268,258,176,621,420178,464639,Avar,184123
4219,Bezhta,Tlyadal,Тлядал,Тлядал,,644,101,540,42125339,46237247,Bezhta,156685
4221,Hunzib,Garbutl',Гарбутль,Гарбутль,129,134,55,249,42153227,46219098,Hunzib,164502
4223,Hunzib,,часть Гунзиба,часть Гунзиба,141,147,25,,,,,
4225,Hunzib,Nakhada,Нахада,Нахада,238,266,115,486,4214406,4619143,Hunzib,193209
4227,Hunzib,Gunzib,Гунзиб,Гунзиб,148,163,45,199,42137257,46264448,Hunzib,175033
4229,Hunzib,,часть Гунзиба,часть Гунзиба,137,140,23,,,,,
4231,Avar,Tlyanada,Тлянада,Тлянада,197,209,137,487,4202864,4651038,Avar,205949
4233,Avar,,зим. Ахадиб (?),зим. Ахадиб (?),,,21,,,,,
4235,Avar,Gagar,Гагар,Гагар,247,248,181,659,41999252,46592744,Avar,214581
4237,Avar,,Колоб,Колоб,337,322,119,365,,,,
4239,Avar,,Огох (нежил.),Огох (нежил.),54,69,33,,,,,
4241,Avar,Tsimguda,Цимгуда,Цимгуда,88,94,44,145,4201269,465665,Avar,219139
4243,Avar,Gvedysh,Гведыш,Гведыш,202,200,99,766,4213591,4641437,Avar,185350
4245,Avar,Gendukh,Гендух,Гендух,81,85,28,284,4213476,46403084,Avar,175153
4247,Avar,,разв. Оло-Коло,разв. Оло-Коло,119,110,62,,,,,
4249,Avar,,Тихаб,Тихаб,81,91,70,,,,,
4251,Avar,,разв.,разв.,82,90,54,,,,,
4253,Avar,Choroda,Чорода,Чорода,140,151,152,479,4198096,4649696,Avar,192816
4255,Avar,Betel'da,Бетельда,Бетельда,179,169,93,486,4195077,4654164,Avar,197510
4257,Avar,Genekolob,Генеколоб,Генеколоб,215,229,236,750,41916992,46600199,Avar,205253
4259,Avar,Gerel',Герель,Герель,117,104,122,395,4194451,46551888,Avar,193157
4261,Avar,Gortnob,Гортноб,Гортноб,82,87,73,197,41962665,46525604,Avar,197058
4263,Avar,Kamilukh,Камилух,Камилух,352,346,207,904,4190911,4663101,Avar,200475
4265,Avar,Salda,Салда,Салда,143,138,96,361,4197497,4650848,Avar,190643
4267,Avar,Ul'geb,Ульгеб,Ульгеб,64,65,53,212,41964253,46523688,Avar,204317
4269,Avar,,разв.Балагита,разв.Балагита,29,23,10,,,,,
4271,Avar,Bochokh,Бочох,Бочох,40,49,28,81,4222,4628472,Avar,185106
4273,Avar,,Кадан,Кадан,25,20,2,,,,,
4275,Avar,,Калда,Калда,84,110,20,,,,,
4277,Avar,Kabasida,Кабасида,Кабасида,28,36,22,16,42205771,46341334,Avar,175128
4279,Avar,,Карадла,Карадла,38,48,23,33,,,,
4281,Avar,Katroso,Катросо,Катросо,123,117,46,81,42188329,4633021,Avar,165835
4283,Avar,Machar,Мачар,Мачар,93,105,46,101,42206556,46335204,Avar,199826
4285,Avar,Nukhotkolob,Нухотколоб,Нухотколоб,59,44,20,48,4223195,46265721,Avar,165963
4287,Avar,,Санта,Санта,47,54,25,43,,,,
4289,Avar,,разв.Тагада,разв.Тагада,59,61,34,,,,,
4291,Avar,Tokh,Тох,Тох,70,66,50,136,42222292,46291546,Avar,202647
4293,Avar,Khadakolob,Хадаколоб,Хадаколоб,23,27,12,263,42231683,46261819,Avar,170116
4295,Avar,Khantakolob,Хантаколоб,Хантаколоб,51,49,9,,4221944,4629083,Avar,186418
4297,Avar,Khintida,Хинтида,Хинтида,93,99,39,57,42220547,46275395,Avar,164204
4299,Avar,Kharada,Харада,Харада,143,153,38,307,42222648,46258528,Avar,203023
4301,Avar,,Хотан-Коло,Хотан-Коло,18,15,6,,,,,
4303,Avar,Chododa,Чодода,Чодода,188,195,44,138,42193439,46314784,Avar,186845
4305,Avar,Chadakolob,Чадаколоб,Чадаколоб,221,230,61,230,4219182,4631981,Avar,173509
4307,Avar,Shidib,Шидиб,Шидиб,84,77,30,204,42214353,46300745,Avar,180353
4369,,Artlukh,Артлухъ,Артлухъ,329,367,,,428631,466683,Avar,204664
4605,,Ibragimotar,Ибрагимотар,Ибрагимотар,,,,1232,4356491,4646879,Avar,900
4607,,,Калининаул,Калининаул,,,,609,,,,
4677,Tsez,Akdy,Акды,Акды,65,64,47,53,4225829,4582798,Tsez,212126
4679,Tsez,Asakh,Асах,Асах,260,311,130,5,4226311,4581684,Tsez,185707
4681,Tsez,Itsirakh,Ицирах,Ицирах,61,58,23,487,42244662,45849585,Tsez,176532
4683,Tsez,Kimyatli,Кимятли,Кимятли,81,83,20,242,422488,4582303,Tsez,192925
4685,Tsez,Retlob,Ретлоб,Ретлоб,47,75,33,170,4224411,458289,Tsez,185577
4687,Tsez,Tsibari,Цебари,Цебари,139,150,50,341,4225213,4587861,Avar,171564
4689,Tsez,Chalyakh,Чалях,Чалях,37,48,18,106,4224114,4583754,Tsez,196531
4691,Avar,Gakko,Гакко,Гакко,448,480,368,320,4247024,45882,Chamalal,162490
4693,Xvarshi,Inkhokvari,Инхоквари,Инхоквари,289,319,238,258,42410888,46044877,Xvarshi,139410
4695,Xvarshi,,Готколи,Готколи,,,40,,,,,
4697,Xvarshi,Kvantlada,Квантлада,Квантлада,271,278,177,86,4239204,4606382,Xvarshi,183063
4699,Xvarshi,Khvayni,Хвайни,Хвайни,128,146,77,258,42415087,45968736,Xvarshi,155517
4701,Avar,Kedi,Кеди,Кеди,484,527,285,740,4252611,4596639,Avar,194905
4703,Tsez,Kidero,Кидеро,Кидеро,269,357,283,748,421931,459583,Tsez,190054
4705,Hinuq,Genukh,Генух,Генух,35,148,150,543,421764,4598646,Hinuq,199018
4707,Tsez,Gutatli,Гутатли,Гутатли,160,,132,363,42207019,45936713,Tsez,192237
4709,Tsez,Zekhida,Зехида,Зехида,103,105,82,502,4219594,4594664,Tsez,186193
4711,Tsez,Mokok,Мокок,Мокок,298,318,122,489,422619,459008,Tsez,161598
4713,Tsez,Galatli,Галатли,Галатли,,194,48,199,42288201,45894106,Tsez,202905
4715,Tsez,Berikh,Берих,Берих,,,52,209,4223806,4605306,Tsez,175639
4717,Tsez,Khebatli,Хебатли,Хебатли,66,163,102,399,422819,4592585,Tsez,204582
4719,Avar,Metrada,Метрада,Метрада,188,222,254,550,42393034,45888954,Avar,187952
4721,Tsez,Sagada,Сагада,Сагада,321,311,166,340,4238941,4591798,Tsez,148481
4723,Tsez,Mitluda,Митлуда,Митлуда,,,78,41,4236693,4594512,Tsez,208460
4725,Avar,Sasitli,Саситли,Саситли,277,310,163,319,42496173,45996762,Avar,160067
4727,Avar,Sil'di,Сильди,Сильди,337,518,360,210,424552,4592715,Avar,173490
4729,Tsez,Tlyatsuda,Тляцуда,Тляцуда,160,173,91,303,4234923,4592493,Tsez,156910
4731,Tsez,Khamaitli,Хамаитли,Хамаитли,133,148,89,22,4231091,4596217,Tsez,153492
4733,Avar,Nizhnie Khvarshini,Нижние Хваршини,Нижние Хваршини,289,333,312,372,424108,458697,Avar,174231
4735,Avar,Verkhnie Khvarshini,Верхнее Хваршини,Верхнее Хваршини,129,156,160,245,4241088,4584551,Avar,190116
4737,Tsez,Khuntli,Хунтли,Хунтли,103,96,69,41,4223806,4605306,Tsez,175639
4739,Tsez,Azilta,Азильта,Азильта,79,86,21,246,42260166,45938182,Tsez,198677
4741,Tsez,Khenokh,Хенох,Хенох,129,37,28,18,4226183,4596692,Tsez,185288
4743,Tsez,Khetokh,Хетох,Хетох,61,78,32,42,4225611,4597361,Tsez,171713
4745,Tsez,Tsekhok,Цехок,Цехок,54,47,34,140,4224723,4598528,Tsez,159441
4747,Tsez,Shauri,Шаури,Шаури,54,58,32,215,42270484,45941421,Tsez,146687
4749,Tsez,Khushet,Хушет,Хушет,316,408,507,767,4239721,4577278,Tsez,202808
4751,Avar,,Цыхалах,Цыхалах,87,86,77,57,,,,
4753,Chamalal,Tsumada,Цумада,Цумада,220,292,201,112,4248187,4605247,Chamalal,153494
4755,Chamalal,Tsumada-Urukh,Цумада-Урух,Цумада-Урух,,,41,208,42474208,46063467,Chamalal,106956
4757,Tsez,Shaitli,Шаитли,Шаитли,293,222,177,675,4223835,4605158,Tsez,176510
4759,Tsez,Geniyatl',Гениятль,Гениятль,159,140,68,172,4223828,46035044,Tsez,167188
4761,Tsez,Kituri,Китури,Китури,179,220,77,666,42244627,46019304,Tsez,165661
